// Test
// Sources for flights
// INTERNAL

<id_1iomd4n_115_4ola6b>	<id_4ola6b_14p_zjz4gc>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1iomd4n_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_x7i9v1_115_4ola6b>	<id_1iomd4n_1bu_505jbi>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_x7i9v1_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_kt78vj_115_4ola6b>	<id_4ola6b_14p_2yb8ef>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_kt78vj_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1kfzmxb_115_4ola6b>	<id_kt78vj_1bu_505jbi>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1kfzmxb_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1ptmxt0_115_4ola6b>	<id_4ola6b_14p_1xeutay>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1ptmxt0_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_yqzbsp_115_4ola6b>	<id_1ptmxt0_1bu_505jbi>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_yqzbsp_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_rwvk8a_115_4ola6b>	<id_4ola6b_14p_10qofc5>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_rwvk8a_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1tsi55k_115_4ola6b>	<id_rwvk8a_1bu_1w7339s>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1tsi55k_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1nlc6f2_115_4ola6b>	<id_4ola6b_14p_1sp6lhs>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1nlc6f2_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_te67b2_115_4ola6b>	<id_1nlc6f2_1bu_f7u2ee>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_te67b2_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_m8mxi9_115_4ola6b>	<id_4ola6b_14p_5yqtkt>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_m8mxi9_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1f9fv32_115_4ola6b>	<id_m8mxi9_1bu_f7u2ee>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1f9fv32_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
