// Test
// Facts checked by class followUp.TypeChecker
// INTERNAL

<id_10q4wvf_ice_1hmw8d7>	<Lazio>	<hasWebsite>	<http://www.regione.lazio.it/>
<id_1qfjlq_l7i_1bkgypx>	<Lombardy>	<hasNumberOfPeople>	"9939193"^^xsd:integer
<id_1qfjlq_ice_p231nn>	<Lombardy>	<hasWebsite>	<http://www.regione.lombardia.it/>
<id_1qfjlq_ice_ulfqfg>	<Lombardy>	<hasWebsite>	<http://www.regione.lombardia.it>
<id_4o2xc6_1xk_fnlv2k>	<Mario_Monti>	<wasBornOnDate>	"1943-03-19"^^xsd:date
<id_10qtisd_siu_18zbmuo>	<Milan>	<wasCreatedOnDate>	"396-##-##"^^xsd:date
<id_10qtisd_1ia_2lmawi>	<Milan>	rdfs:label	"Milano"
<id_10qtisd_1ia_1u7esoo>	<Milan>	rdfs:label	"Comune di Milano"
<id_2ox8i9_l7i_1ofu97i>	<Molise>	<hasNumberOfPeople>	"319834"^^xsd:integer
<id_2ox8i9_ice_1mtl0gd>	<Molise>	<hasWebsite>	<http://www.regione.molise.it/>
<id_2ox8i9_ice_8rrs2q>	<Molise>	<hasWebsite>	<http://www.regione.molise.it>
<id_1re08hr_1xk_2ktowf>	<Oscar_Luigi_Scalfaro>	<wasBornOnDate>	"1918-09-09"^^xsd:date
<id_1re08hr_1ug_128302t>	<Oscar_Luigi_Scalfaro>	<diedOnDate>	"2012-01-29"^^xsd:date
<id_1re08hr_1ug_2ktowf>	<Oscar_Luigi_Scalfaro>	<diedOnDate>	"1918-09-09"^^xsd:date
<id_93sgke_1xk_2swull>	<Roberto_Maroni>	<wasBornOnDate>	"1955-03-15"^^xsd:date
<id_1uqzhxh_1xk_3vc8a7>	<Romano_Prodi>	<wasBornOnDate>	"1939-08-09"^^xsd:date
<id_1uqzhxh_88c_8xmb98>	<Romano_Prodi>	rdf:type	<wordnet_professor_110480730>
<id_1uqzhxh_88c_1x9tonu>	<Romano_Prodi>	rdf:type	<wordnet_economist_110043643>
<id_wz05y3_1xk_uva2mh>	<Silvio_Berlusconi>	<wasBornOnDate>	"1936-09-29"^^xsd:date
<id_wz05y3_88c_1ukcfgc>	<Silvio_Berlusconi>	rdf:type	<wordnet_entrepreneur_110060352>
<id_zuuepc_siu_1545qkp>	<The_People_of_Freedom>	<wasCreatedOnDate>	"2009-03-27"^^xsd:date
<id_zuuepc_siu_brvoq4>	<The_People_of_Freedom>	<wasCreatedOnDate>	"2007-11-18"^^xsd:date
<id_zuuepc_1ia_12jnsbg>	<The_People_of_Freedom>	rdfs:label	"Il Popolo della Libertà"
<id_zuuepc_ice_pgv025>	<The_People_of_Freedom>	<hasWebsite>	<http://www.ilpopolodellaliberta.it>
<id_prkzmu_siu_17ifpai>	<University_of_Milan>	<wasCreatedOnDate>	"1924-##-##"^^xsd:date
<id_prkzmu_1ia_140wjjy>	<University_of_Milan>	rdfs:label	"Università degli Studi di Milano"
<id_prkzmu_ice_18bm07t>	<University_of_Milan>	<hasWebsite>	<http://www.unimi.it/>
<id_7qjadl_1xk_hhdoru>	<Veronica_Lario>	<wasBornOnDate>	"1956-07-19"^^xsd:date
<id_7qjadl_1ia_105uv4j>	<Veronica_Lario>	rdfs:label	"Miriam Raffaella Bartolini"
<id_7qjadl_88c_1uyhsab>	<Veronica_Lario>	rdf:type	<wordnet_actress_109767700>
<id_11qatgv_1xk_1n5qgan>	<Cherie_Blair>	<wasBornOnDate>	"1954-09-23"^^xsd:date
<id_11qatgv_1ia_7wiu84>	<Cherie_Blair>	rdfs:label	"Cherie Booth"
<id_11qatgv_88c_1ozxwix>	<Cherie_Blair>	rdf:type	<wordnet_barrister_109840963>
<id_11qatgv_ice_15xcqeo>	<Cherie_Blair>	<hasWebsite>	<http://www.cherieblair.org/>
<id_z038xo_siu_d79xxf>	<Edinburgh>	<wasCreatedOnDate>	"1125-##-##"^^xsd:date
<id_z038xo_siu_zltrns>	<Edinburgh>	<wasCreatedOnDate>	"1889-##-##"^^xsd:date
<id_z038xo_siu_10raik6>	<Edinburgh>	<wasCreatedOnDate>	"6##-##-##"^^xsd:date
<id_z038xo_1ia_17475uw>	<Edinburgh>	rdfs:label	"City of Edinburgh"
<id_z038xo_l7i_1p0odkt>	<Edinburgh>	<hasNumberOfPeople>	"486120"^^xsd:integer
<id_z038xo_ice_1le17kh>	<Edinburgh>	<hasWebsite>	<http://www.edinburgh.gov.uk>
<id_z038xo_ice_o7m35>	<Edinburgh>	<hasWebsite>	<http://www.edinburgh-inspiringcapital.com/>
<id_z038xo_ice_icoin2>	<Edinburgh>	<hasWebsite>	<http://www.edinburgh-inspiringcapital.com>
<id_z038xo_ice_3b85a6>	<Edinburgh>	<hasWebsite>	<http://www.edinburgh.gov.uk/>
<id_z038xo_u5f_1auv50k>	<Edinburgh>	<happenedOnDate>	"1995-##-##"^^xsd:date
<id_13977z3_1xk_21kemf>	<Elizabeth_II>	<wasBornOnDate>	"1926-04-21"^^xsd:date
