// Test on 1 wikipedia article
// Sources for the facts about Wikipedia instances, derived from the Wikipedia categories, still to be translated
// INTERNAL

<id_1df209w_115_hifs7i>	<id_1e250dg_phb_lkoqho>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Liste_von_Autoren/W>
	<id_1df209w_115_hifs7i>	<extractionTechnique>	"CategoryExtractor"
<id_f9eygk_115_hifs6x>	<id_1e250cv_phb_lkoqho>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Liste_von_Autoren/B>
	<id_f9eygk_115_hifs6x>	<extractionTechnique>	"CategoryExtractor"
<id_jj4c6q_115_hifs6z>	<id_1e250cx_phb_lkoqho>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Liste_von_Autoren/D>
	<id_jj4c6q_115_hifs6z>	<extractionTechnique>	"CategoryExtractor"
<id_14vn8tk_115_hifs7e>	<id_1e250dc_phb_lkoqho>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Liste_von_Autoren/S>
	<id_14vn8tk_115_hifs7e>	<extractionTechnique>	"CategoryExtractor"
<id_170hxon_115_hifs7f>	<id_1e250dd_phb_lkoqho>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Liste_von_Autoren/T>
	<id_170hxon_115_hifs7f>	<extractionTechnique>	"CategoryExtractor"
<id_fue7xx_115_hifs78>	<id_1e250d6_phb_lkoqho>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Liste_von_Autoren/M>
	<id_fue7xx_115_hifs78>	<extractionTechnique>	"CategoryExtractor"
<id_k43lo3_115_hifs7a>	<id_1e250d8_phb_lkoqho>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Liste_von_Autoren/O>
	<id_k43lo3_115_hifs7a>	<extractionTechnique>	"CategoryExtractor"
<id_nstpww_115_hifs71>	<id_1e250cz_phb_lkoqho>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Liste_von_Autoren/F>
	<id_nstpww_115_hifs71>	<extractionTechnique>	"CategoryExtractor"
<id_lnz11t_115_hifs70>	<id_1e250cy_phb_lkoqho>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Liste_von_Autoren/E>
	<id_lnz11t_115_hifs70>	<extractionTechnique>	"CategoryExtractor"
<id_dpjj2u_115_hifs77>	<id_1e250d5_phb_lkoqho>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Liste_von_Autoren/L>
	<id_dpjj2u_115_hifs77>	<extractionTechnique>	"CategoryExtractor"
<id_hz8wt0_115_hifs79>	<id_1e250d7_phb_lkoqho>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Liste_von_Autoren/N>
	<id_hz8wt0_115_hifs79>	<extractionTechnique>	"CategoryExtractor"
<id_m8yaj6_115_hifs7b>	<id_1e250d9_phb_lkoqho>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Liste_von_Autoren/P>
	<id_m8yaj6_115_hifs7b>	<extractionTechnique>	"CategoryExtractor"
<id_10lxv3e_115_hifs7c>	<id_1e250da_phb_lkoqho>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Liste_von_Autoren/Q>
	<id_10lxv3e_115_hifs7c>	<extractionTechnique>	"CategoryExtractor"
<id_12qsjyh_115_hifs7d>	<id_1e250db_phb_lkoqho>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Liste_von_Autoren/R>
	<id_12qsjyh_115_hifs7d>	<extractionTechnique>	"CategoryExtractor"
<id_195cmjq_115_hifs7g>	<id_1e250de_phb_lkoqho>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Liste_von_Autoren/U>
	<id_195cmjq_115_hifs7g>	<extractionTechnique>	"CategoryExtractor"
<id_1hore02_115_hifs7k>	<id_1e250di_phb_lkoqho>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Liste_von_Autoren/Y>
	<id_1hore02_115_hifs7k>	<extractionTechnique>	"CategoryExtractor"
<id_1jtm2v5_115_hifs7l>	<id_1e250dj_phb_lkoqho>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Liste_von_Autoren/Z>
	<id_1jtm2v5_115_hifs7l>	<extractionTechnique>	"CategoryExtractor"
<id_uouuch_115_31pp0l>	<id_ykgyd7_phb_lkoqho>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Anthony_Minghella>
	<id_uouuch_115_31pp0l>	<extractionTechnique>	"CategoryExtractor"
<id_s6t272_115_31pp0l>	<id_ykgyd7_phb_gbx3sb>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Anthony_Minghella>
	<id_s6t272_115_31pp0l>	<extractionTechnique>	"CategoryExtractor"
<id_118aoo7_115_31pp0l>	<id_ykgyd7_phb_zeutqu>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Anthony_Minghella>
	<id_118aoo7_115_31pp0l>	<extractionTechnique>	"CategoryExtractor"
<id_uozz8z_115_31pp0l>	<id_ykgyd7_phb_lm9t5s>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Anthony_Minghella>
	<id_uozz8z_115_31pp0l>	<extractionTechnique>	"CategoryExtractor"
<id_xxi2mn_115_31pp0l>	<id_ykgyd7_phb_sftb1f>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Anthony_Minghella>
	<id_xxi2mn_115_31pp0l>	<extractionTechnique>	"CategoryExtractor"
<id_p590l7_115_31pp0l>	<id_ykgyd7_phb_b6p9ot>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Anthony_Minghella>
	<id_p590l7_115_31pp0l>	<extractionTechnique>	"CategoryExtractor"
<id_bzqsiu_115_31pp0l>	<id_ykgyd7_phb_1fmsccz>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Anthony_Minghella>
	<id_bzqsiu_115_31pp0l>	<extractionTechnique>	"CategoryExtractor"
<id_dkf621_115_31pp0l>	<id_ykgyd7_phb_1iy93fm>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Anthony_Minghella>
	<id_dkf621_115_31pp0l>	<extractionTechnique>	"CategoryExtractor"
<id_1knuvb3_115_31pp0l>	<id_ykgyd7_phb_109v2qs>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Anthony_Minghella>
	<id_1knuvb3_115_31pp0l>	<extractionTechnique>	"CategoryExtractor"
<id_4jkowp_115_31pp0l>	<id_ykgyd7_phb_5f4caa>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Anthony_Minghella>
	<id_4jkowp_115_31pp0l>	<extractionTechnique>	"CategoryExtractor"
<id_1meyvym_115_31pp0l>	<id_ykgyd7_phb_140my9g>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Anthony_Minghella>
	<id_1meyvym_115_31pp0l>	<extractionTechnique>	"CategoryExtractor"
<id_1mtwe0n_115_31pp0l>	<id_ykgyd7_phb_13jt3dm>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Anthony_Minghella>
	<id_1mtwe0n_115_31pp0l>	<extractionTechnique>	"CategoryExtractor"
<id_uodyi0_115_31pp0l>	<id_ykgyd7_phb_ll6e2r>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Anthony_Minghella>
	<id_uodyi0_115_31pp0l>	<extractionTechnique>	"CategoryExtractor"
<id_fs4uod_115_31pp0l>	<id_ykgyd7_phb_1no6xvh>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Anthony_Minghella>
	<id_fs4uod_115_31pp0l>	<extractionTechnique>	"CategoryExtractor"
<id_qyq68k_115_31pp0l>	<id_ykgyd7_phb_doqjcz>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Anthony_Minghella>
	<id_qyq68k_115_31pp0l>	<extractionTechnique>	"CategoryExtractor"
<id_4gw7z5_115_31pp0l>	<id_ykgyd7_phb_5a8b0b>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Anthony_Minghella>
	<id_4gw7z5_115_31pp0l>	<extractionTechnique>	"CategoryExtractor"
<id_b8xey4_115_1qcfmqc>	<id_ycqgzi_phb_1ixh731>	<extractionSource>	<http://en.wikipedia.org/wiki/de/US-amerikanischer_Film>
	<id_b8xey4_115_1qcfmqc>	<extractionTechnique>	"CategoryExtractor"
