// Test
// Sources of infobox facts
// INTERNAL

<id_zf0cax_115_krxoth>	<id_1gaoy63_1s2_6diydo>	<extractionSource>	<http://en.wikipedia.org/wiki/Carlo_Azeglio_Ciampi>
	<id_zf0cax_115_krxoth>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/party>"
<id_x9k3li_115_krxoth>	<id_1gaoy63_1s2_34ne4r>	<extractionSource>	<http://en.wikipedia.org/wiki/Carlo_Azeglio_Ciampi>
	<id_x9k3li_115_krxoth>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/party>"
<id_17ytkrc_115_krxoth>	<id_1gaoy63_88c_1kbo50g>	<extractionSource>	<http://en.wikipedia.org/wiki/Carlo_Azeglio_Ciampi>
	<id_17ytkrc_115_krxoth>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/profession>"
<id_irbzwx_115_krxoth>	<id_1gaoy63_88c_neqgof>	<extractionSource>	<http://en.wikipedia.org/wiki/Carlo_Azeglio_Ciampi>
	<id_irbzwx_115_krxoth>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/profession>"
<id_mnt2dz_115_krxoth>	<id_1gaoy63_88c_vmaehw>	<extractionSource>	<http://en.wikipedia.org/wiki/Carlo_Azeglio_Ciampi>
	<id_mnt2dz_115_krxoth>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/profession>"
<id_1dhzizr_115_krxoth>	<id_1gaoy63_88c_1x9tonu>	<extractionSource>	<http://en.wikipedia.org/wiki/Carlo_Azeglio_Ciampi>
	<id_1dhzizr_115_krxoth>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/profession>"
<id_12o5ngj_115_krxoth>	<id_1gaoy63_16x_38lj4w>	<extractionSource>	<http://en.wikipedia.org/wiki/Carlo_Azeglio_Ciampi>
	<id_12o5ngj_115_krxoth>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/spouse>"
<id_wv7mei_115_krxoth>	<id_1gaoy63_16x_18fve9r>	<extractionSource>	<http://en.wikipedia.org/wiki/Carlo_Azeglio_Ciampi>
	<id_wv7mei_115_krxoth>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/spouse>"
<id_j4c11b_115_k3g05j>	<id_7r55ul_z7a_10ot5dv>	<extractionSource>	<http://en.wikipedia.org/wiki/Forza_Italia>
	<id_j4c11b_115_k3g05j>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/country>"
<id_1uckjca_115_k3g05j>	<id_7r55ul_siu_zik27b>	<extractionSource>	<http://en.wikipedia.org/wiki/Forza_Italia>
	<id_1uckjca_115_k3g05j>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/foundation>"
<id_1suvsu6_115_k3g05j>	<id_7r55ul_siu_wdv4o9>	<extractionSource>	<http://en.wikipedia.org/wiki/Forza_Italia>
	<id_1suvsu6_115_k3g05j>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/foundation>"
<id_1ud2xcm_115_k3g05j>	<id_7r55ul_siu_zjgj0j>	<extractionSource>	<http://en.wikipedia.org/wiki/Forza_Italia>
	<id_1ud2xcm_115_k3g05j>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/foundation>"
<id_67c24t_115_k3g05j>	<id_iijrrd_1c7_7r55ul>	<extractionSource>	<http://en.wikipedia.org/wiki/Forza_Italia>
	<id_67c24t_115_k3g05j>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/leadername>"
<id_hp0r06_115_k3g05j>	<id_1bclsii_1c7_7r55ul>	<extractionSource>	<http://en.wikipedia.org/wiki/Forza_Italia>
	<id_hp0r06_115_k3g05j>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/leadername>"
<id_osjujp_115_k3g05j>	<id_wz05y3_1c7_7r55ul>	<extractionSource>	<http://en.wikipedia.org/wiki/Forza_Italia>
	<id_osjujp_115_k3g05j>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/leadername>"
<id_xzag33_115_k3g05j>	<id_1lnglgo_1c7_7r55ul>	<extractionSource>	<http://en.wikipedia.org/wiki/Forza_Italia>
	<id_xzag33_115_k3g05j>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/leadername>"
<id_1ikhnqz_115_7aekjj>	<id_1qqn7vt_10x_1jc7hwh>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_1ikhnqz_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/almamater>"
<id_1dwwzkk_115_7aekjj>	<id_1qqn7vt_10x_kp7eaq>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_1dwwzkk_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/almamater>"
<id_detqsb_115_7aekjj>	<id_1qqn7vt_1xk_tssrwn>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_detqsb_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthdate>"
<id_g3f1fp_115_7aekjj>	<id_1qqn7vt_1xk_zik10z>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_g3f1fp_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthdate>"
<id_g3f1fn_115_7aekjj>	<id_1qqn7vt_1xk_zik10x>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_g3f1fn_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthdate>"
<id_g3xh9t_115_7aekjj>	<id_1qqn7vt_1xk_zjgix1>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_g3xh9t_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthdate>"
<id_azezgb_115_7aekjj>	<id_1qqn7vt_oyl_10ot5dv>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_azezgb_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthplace>"
<id_azezgb_115_7aekjj>	<id_1qqn7vt_oyl_10ot5dv>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_azezgb_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthplace>"
<id_r7u20c_115_7aekjj>	<id_1qqn7vt_11e_17xhq7m>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_r7u20c_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/children>"
<id_1b3v9jy_115_7aekjj>	<id_1qqn7vt_11e_ydoau1>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
